#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
APOA2	atorvastatin	989579	-100002250	ENSP00000356969	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.330	0.166	0.424
oleic acid	oxygen	-100000965	-100000977	965	977	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.781	0.977
IL10	TIMP1	997416	976327	ENSP00000412237	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
PNLIP	formate	989863	-100000283	ENSP00000358223	283	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.208	0.918
TGFBI	IL10	997875	997416	ENSP00000416330	ENSP00000412237	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
STAT1	CASP3	988984	983604	ENSP00000354394	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
cyclic AMP	dibutyryl.c A.	-100000274	-100002460	274	2460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.937	0.937
CTSS	IL18	989807	980614	ENSP00000357981	ENSP00000280357	0.000	0.000	0.000	0.000	0.170	0.000	0.000	0.343	0.418
POMC	C3	979448	977490	ENSP00000264708	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.168	0.911
TNF	heparin	995272	-153477714	ENSP00000392858	53477714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.862	0.862
APOC3	gemfibrozil	976781	-100003463	ENSP00000227667	3463	0.000	0.000	0.000	0.000	0.000	0.000	0.330	0.336	0.541
LEP	oxygen	983804	-100000977	ENSP00000312652	977	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.480	0.839
GPX4	ALPPL2	987730	981599	ENSP00000346103	ENSP00000295453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
AKT1	TIMP1	980037	976327	ENSP00000270202	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.879	0.879
APOA2	triacylglycerol	989579	-105460048	ENSP00000356969	5460048	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.671	0.966
MMP1	PLG	984861	983339	ENSP00000322788	ENSP00000308938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.615	0.615
sterol	docosahexaenoi.	-100001107	-100003144	1107	3144	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.522	0.522
ENSG00000231268	MMP2	995396	976342	ENSP00000393994	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.837	0.837
AGT	estradiol	989305	-100000450	ENSP00000355627	450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.763	0.763
CD40	IL18	990530	980614	ENSP00000361359	ENSP00000280357	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.927	0.927
CCL2	TIMP1	976702	976327	ENSP00000225831	ENSP00000218388	0.000	0.000	0.000	0.000	0.368	0.000	0.000	0.503	0.664
OLR1	LDLR	983356	977858	ENSP00000309124	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.658	0.657
ALB	VTN	981665	976729	ENSP00000295897	ENSP00000226218	0.000	0.000	0.000	0.000	0.113	0.000	0.000	0.661	0.679
GPX4	SOD2	987730	986537	ENSP00000346103	ENSP00000337127	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.920	0.919
ALPP	REN	993237	980138	ENSP00000375881	ENSP00000272190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
ALPL	REV3L	991077	988579	ENSP00000363965	ENSP00000351697	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.788	0.788
CALM3	POMC	981274	979448	ENSP00000291295	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.894	0.894
UBA52	AGTR1	994748	980234	ENSP00000388107	ENSP00000273430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.833	0.833
ALPPL2	LRP5	981599	981491	ENSP00000295453	ENSP00000294304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
HPR	APOA1	994481	977122	ENSP00000386047	ENSP00000236850	0.000	0.000	0.000	0.000	0.187	0.619	0.000	0.927	0.974
TGFBI	APOA4	997875	988386	ENSP00000416330	ENSP00000350425	0.000	0.000	0.000	0.000	0.070	0.000	0.900	0.000	0.900
JUN	ICAM1	990315	979476	ENSP00000360266	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.906	0.906
LEPR	PPARA	985740	979024	ENSP00000330393	ENSP00000262735	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.379	0.867
APOE	CD4	977866	975741	ENSP00000252486	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.534	0.534
PICALM	CLU	987192	984035	ENSP00000342095	ENSP00000315130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.652	0.651
INSR	FTH1	982723	980238	ENSP00000303830	ENSP00000273550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.501	0.501
cortisol	endo-toxin	-100003640	-144268108	3640	44268108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.608	0.608
TSPO	IL6	985548	978411	ENSP00000328973	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.788	0.788
SERPINE1	EEF1A2	976602	976265	ENSP00000223095	ENSP00000217182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
CYP2B6	oxygen	985075	-100000977	ENSP00000324648	977	0.000	0.000	0.000	0.000	0.000	0.122	0.900	0.860	0.987
INS	VWF	988146	978701	ENSP00000348986	ENSP00000261405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.612	0.611
SERPINE1	endo-toxin	976602	-144268108	ENSP00000223095	44268108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.803	0.803
INS	LEPR	988146	985740	ENSP00000348986	ENSP00000330393	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.967	0.968
CREB1	STAT1	994706	988984	ENSP00000387699	ENSP00000354394	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.485	0.485
HPR	ALPP	994481	993237	ENSP00000386047	ENSP00000375881	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.465	0.465
BDNF	ALPPL2	997640	981599	ENSP00000414303	ENSP00000295453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
SOD2	CALM3	986537	981274	ENSP00000337127	ENSP00000291295	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
IGF1	atorvastatin	982571	-100002250	ENSP00000302665	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.814	0.814
CCR5	STAT3	981342	979431	ENSP00000292303	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.845	0.000	0.866	0.978
INS	HSPD1	988146	986892	ENSP00000348986	ENSP00000340019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
UBA52	REV3L	994748	988579	ENSP00000388107	ENSP00000351697	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
ABCG8	bile salt	980149	-100000303	ENSP00000272286	303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.632	0.632
ALB	probucol	981665	-100004912	ENSP00000295897	4912	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.823	0.823
CETP	bile salt	975995	-100000303	ENSP00000200676	303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.449	0.449
PTGS2	TLR2	989478	978531	ENSP00000356438	ENSP00000260010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.900
PLAT	AAAS	976427	976060	ENSP00000220809	ENSP00000209873	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.408	0.408
ABCG4	LCAT	982755	979296	ENSP00000304111	ENSP00000264005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.469	0.469
PTGS2	CYP3A4	989478	986634	ENSP00000356438	ENSP00000337915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
CALM3	nitric oxide	981274	-100145068	ENSP00000291295	145068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.591	0.591
PDGFB	IL1B	985737	979165	ENSP00000330382	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
PLAT	estradiol	976427	-100000450	ENSP00000220809	450	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.199	0.752
PLA2G1B	AKT1	983762	980037	ENSP00000312286	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.517	0.517
HPR	CTSB	994481	987186	ENSP00000386047	ENSP00000342070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.532	0.532
WDFY2	CALM3	981996	981274	ENSP00000298125	ENSP00000291295	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
ALPPL2	calcium	981599	-100000271	ENSP00000295453	271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.652	0.652
ALB	formate	981665	-100000283	ENSP00000295897	283	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.571	0.571
LIPC	APOE	982096	977866	ENSP00000299022	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.789	0.977
MAPT	ALPPL2	986994	981599	ENSP00000340820	ENSP00000295453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.870	0.870
DIF	cholesterol	995928	-100000304	ENSP00000398698	304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.586	0.586
INS	CALM2	988146	980150	ENSP00000348986	ENSP00000272298	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.961	0.962
FGF1	MMP2	986703	976342	ENSP00000338548	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
cholesterol	7-ketocholeste.	-100000304	-100091474	304	91474	0.000	0.000	0.000	0.730	0.000	0.000	0.000	0.823	0.823
retinoic acid	25-hydroxy.ero.	-100005538	-100065094	5538	65094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.423	0.423
JUN	AGT	990315	989305	ENSP00000360266	ENSP00000355627	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
F3	LDLR	986227	977858	ENSP00000334145	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.468	0.468
REV3L	IFNG	988579	976847	ENSP00000351697	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
VCAM1	VTN	981518	976729	ENSP00000294728	ENSP00000226218	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.535	0.534
PLAU	IL8	990631	983025	ENSP00000361850	ENSP00000306512	0.000	0.000	0.000	0.000	0.157	0.000	0.000	0.502	0.551
TNF	ICAM1	995272	979476	ENSP00000392858	ENSP00000264832	0.000	0.000	0.000	0.000	0.120	0.000	0.000	0.967	0.969
NOS3	AKT1	981930	980037	ENSP00000297494	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.621	0.800	0.971	0.997
ABCG5	endo-toxin	978600	-144268108	ENSP00000260645	44268108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
POLA1	TSPO	991939	985548	ENSP00000368349	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.840	0.839
IL8	lysophosphatid.	983025	-100003987	ENSP00000306512	3987	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.834	0.834
CRP	SERPINE1	978101	976602	ENSP00000255030	ENSP00000223095	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.954	0.954
IL8	estrogen	983025	-100003054	ENSP00000306512	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.833	0.833
LPA	PON1	984691	976554	ENSP00000321334	ENSP00000222381	0.000	0.000	0.000	0.000	0.084	0.000	0.000	0.614	0.622
CYP2B6	NEFM	985075	976443	ENSP00000324648	ENSP00000221166	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
bile salt	sterol	-100000303	-100001107	303	1107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.950	0.950
PSEN2	UBC	989326	987558	ENSP00000355747	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.659	0.000	0.108	0.676
MMP3	MMP2	982208	976342	ENSP00000299855	ENSP00000219070	0.000	0.000	0.000	0.888	0.000	0.000	0.900	0.863	0.909
VEGFA	CYP2B6	990487	985075	ENSP00000361125	ENSP00000324648	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
FN1	ALPPL2	987830	981599	ENSP00000346839	ENSP00000295453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.658	0.657
NGF	UBC	989928	987558	ENSP00000358525	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.145	0.908
TNF	TF	995272	979511	ENSP00000392858	ENSP00000264998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.506
F5	SERPINE1	989540	976602	ENSP00000356771	ENSP00000223095	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.642	0.961
SREBF2	selenomethioni.	988996	-100015103	ENSP00000354476	15103	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.000	0.900
PLAU	PDGFB	990631	985737	ENSP00000361850	ENSP00000330382	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
TNF	CASP3	995272	983604	ENSP00000392858	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.137	0.000	0.752	0.771
ABHD6	LIPE	981683	977413	ENSP00000295962	ENSP00000244289	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
FGF2	POLD1	979406	978920	ENSP00000264498	ENSP00000262266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
D-serine	Fe(III	-100000617	-100023925	617	23925	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.241	0.922
guanosine	oxygen	-100000765	-100000977	765	977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.600	0.600
NOS2	IL1B	985339	979165	ENSP00000327251	ENSP00000263341	0.000	0.000	0.000	0.000	0.096	0.000	0.800	0.940	0.987
AGER	MMP2	995679	976342	ENSP00000396679	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.837	0.837
gemfibrozil	rosiglitazone	-100003463	-100077998	3463	77998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.491	0.491
LEP	BAPTA-AM	983804	-100002293	ENSP00000312652	2293	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
CEL	ABHD6	990490	981683	ENSP00000361151	ENSP00000295962	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.750
ALPP	F5	993237	989540	ENSP00000375881	ENSP00000356771	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
IL10	INS	997416	988146	ENSP00000412237	ENSP00000348986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
APOA5	fenofibrate	976779	-100003339	ENSP00000227665	3339	0.000	0.000	0.000	0.000	0.000	0.000	0.330	0.849	0.895
SELE	CCL2	985890	976702	ENSP00000331736	ENSP00000225831	0.000	0.000	0.000	0.000	0.144	0.000	0.000	0.657	0.686
TGFBI	PLG	997875	983339	ENSP00000416330	ENSP00000308938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.646	0.645
SAR1B	MTTP	980765	979623	ENSP00000282606	ENSP00000265517	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.623	0.959
CALM3	calcium	981274	-100000271	ENSP00000291295	271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.974	0.974
CYP2D7P1	LDLCQ3	996706	981082	ENSP00000405829	ENSP00000287936	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.505	0.505
cholesterol	estradiol	-100000304	-100000450	304	450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.877	0.877
POLA1	ALPPL2	991939	981599	ENSP00000368349	ENSP00000295453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.788	0.788
WDFY2	APOE	981996	977866	ENSP00000298125	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
ELN	heparin	977832	-153477714	ENSP00000252034	53477714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
lysophosphatid.	cholestery.eat.	-100003987	-100078971	3987	78971	0.000	0.000	0.000	0.515	0.000	0.000	0.000	0.475	0.475
CST3	calcium	991494	-100000271	ENSP00000366124	271	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.180	0.915
OLR1	AGTR1	983356	980234	ENSP00000309124	ENSP00000273430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.858	0.858
PPARA	fenofibrate	979024	-100003339	ENSP00000262735	3339	0.000	0.000	0.000	0.000	0.000	0.500	0.900	0.920	0.995
AGT	retinoic acid	989305	-100005538	ENSP00000355627	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.738	0.738
APOA5	CETP	976779	975995	ENSP00000227665	ENSP00000200676	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.563
CREB1	REN	994706	980138	ENSP00000387699	ENSP00000272190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.865	0.865
SELP	APOE	979231	977866	ENSP00000263686	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.611	0.611
APOE	T0901317	977866	-100447912	ENSP00000252486	447912	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.860	0.878
SELE	CSN1S1	985890	977556	ENSP00000331736	ENSP00000246891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
CREB1	JUN	994706	990315	ENSP00000387699	ENSP00000360266	0.000	0.000	0.000	0.000	0.000	0.621	0.900	0.953	0.998
ZIC1	APOE	980781	977866	ENSP00000282928	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
PLTP	NR1H3	990554	987246	ENSP00000361508	ENSP00000342470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.544	0.544
APCS	C3	978103	977490	ENSP00000255040	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
NOS2	nitric oxide	985339	-100145068	ENSP00000327251	145068	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.884	0.988
FASN	LIPE	982808	977413	ENSP00000304592	ENSP00000244289	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.660	0.659
NOS3	fluvastatin	981930	-100003403	ENSP00000297494	3403	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.889	0.988
SAA1	TTR	988136	977130	ENSP00000348918	ENSP00000237014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
APOA2	APOA5	989579	976779	ENSP00000356969	ENSP00000227665	0.000	0.000	0.000	0.000	0.551	0.000	0.900	0.469	0.972
AGT	KNG1	989305	979518	ENSP00000355627	ENSP00000265023	0.000	0.000	0.000	0.000	0.155	0.621	0.000	0.610	0.857
PSEN2	APOE	989326	977866	ENSP00000355747	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.660	0.659
VEGFA	INS	990487	988146	ENSP00000361125	ENSP00000348986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.966	0.967
ABCA1	IL6	991058	978411	ENSP00000363868	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.867	0.867
LPL	ALB	983439	981665	ENSP00000309757	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.751	0.750
A2M	IFNG	984997	976847	ENSP00000323929	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.851	0.851
KNG1	MPO	979518	976656	ENSP00000265023	ENSP00000225275	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.424
TF	CSN1S1	979511	977556	ENSP00000264998	ENSP00000246891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
HMOX1	simvastatin	976158	-100054454	ENSP00000216117	54454	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.833	0.948
CYP3A4	retinoic acid	986634	-100005538	ENSP00000337915	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.845	0.984
ALPP	CTSB	993237	987186	ENSP00000375881	ENSP00000342070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
LPA	LDLR	984691	977858	ENSP00000321334	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
OLR1	cholesteryl fo.	983356	-100165217	ENSP00000309124	165217	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
SOD2	GAPDH	986537	976853	ENSP00000337127	ENSP00000229239	0.169	0.000	0.000	0.000	0.000	0.000	0.000	0.614	0.657
ALPL	ALB	991077	981665	ENSP00000363965	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.879	0.879
LIPC	APOB	982096	977017	ENSP00000299022	ENSP00000233242	0.000	0.000	0.000	0.000	0.272	0.621	0.900	0.965	0.998
MME	REN	988880	980138	ENSP00000353679	ENSP00000272190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.751	0.750
CCL2	atorvastatin	976702	-100002250	ENSP00000225831	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.846	0.984
COL18A1	MMP1	988745	984861	ENSP00000352798	ENSP00000322788	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.366	0.932
SCARB1	LRP1	978771	977353	ENSP00000261693	ENSP00000243077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
ACE	estrogen	981253	-100003054	ENSP00000290866	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.852	0.852
GPX4	MPO	987730	976656	ENSP00000346103	ENSP00000225275	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.615	0.615
ALPL	CYP2B6	991077	985075	ENSP00000363965	ENSP00000324648	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
ALPL	ELN	991077	977832	ENSP00000363965	ENSP00000252034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.434	0.434
CYP3A4	estradiol	986634	-100000450	ENSP00000337915	450	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.254	0.846
TNF	PLA2G1B	995272	983762	ENSP00000392858	ENSP00000312286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.566	0.565
CYP3A4	POMC	986634	979448	ENSP00000337915	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
CREB1	TGFB1	994706	976503	ENSP00000387699	ENSP00000221930	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
STAT1	POLD1	988984	978920	ENSP00000354394	ENSP00000262266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
PLAU	STAT3	990631	979431	ENSP00000361850	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.864	0.864
ALPL	IL1B	991077	979165	ENSP00000363965	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.461	0.461
LEP	formate	983804	-100000283	ENSP00000312652	283	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.851	0.954
PDGFB	GAPDH	985737	976853	ENSP00000330382	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.513	0.513
PLAT	EEF1A2	976427	976265	ENSP00000220809	ENSP00000217182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
TSPO	endo-toxin	985548	-144268108	ENSP00000328973	44268108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.528	0.528
LPA	FTH1	984691	980238	ENSP00000321334	ENSP00000273550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.427	0.427
PLAU	IGF1	990631	982571	ENSP00000361850	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.466	0.466
ALPL	PLA2G1B	991077	983762	ENSP00000363965	ENSP00000312286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
POLE	STAT3	984840	979431	ENSP00000322570	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.417
FTH1	CD4	980238	975741	ENSP00000273550	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.563
APOA2	fluvastatin	989579	-100003403	ENSP00000356969	3403	0.000	0.000	0.000	0.000	0.000	0.000	0.330	0.146	0.410
F2	CD4	983286	975741	ENSP00000308541	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
ALB	APOE	981665	977866	ENSP00000295897	ENSP00000252486	0.000	0.000	0.000	0.000	0.078	0.717	0.000	0.752	0.926
NR1H3	GW3965	987246	-100447905	ENSP00000342470	447905	0.000	0.000	0.000	0.000	0.000	0.900	0.150	0.528	0.957
IL6	GAPDH	978411	976853	ENSP00000258743	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
HPR	SOD2	994481	986537	ENSP00000386047	ENSP00000337127	0.000	0.000	0.000	0.000	0.159	0.000	0.000	0.341	0.408
C3	TTR	977490	977130	ENSP00000245907	ENSP00000237014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.431	0.430
TGFBI	CD40LG	997875	990190	ENSP00000416330	ENSP00000359663	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
GOT2	APOB	977459	977017	ENSP00000245206	ENSP00000233242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
NGF	WDFY2	989928	981996	ENSP00000358525	ENSP00000298125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
IFNG	TIMP1	976847	976327	ENSP00000229135	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.424
ATF4	homocysteine	986495	-100000778	ENSP00000336790	778	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.834	0.834
bile salt	oxygen	-100000303	-100000977	303	977	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.631	0.962
LDLR	25-hydroxy.ero.	977858	-100065094	ENSP00000252444	65094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.887	0.887
D-serine	oxygen	-100000617	-100000977	617	977	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.411	0.939
CD68	CCL2	977716	976702	ENSP00000250092	ENSP00000225831	0.000	0.000	0.000	0.000	0.077	0.000	0.000	0.610	0.616
HP	APCS	988021	978103	ENSP00000348170	ENSP00000255040	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.423	0.428
UBA52	CSN1S1	994748	977556	ENSP00000388107	ENSP00000246891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
LPL	estrogen	983439	-100003054	ENSP00000309757	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.847	0.847
REN	dibutyryl.c A.	980138	-100002460	ENSP00000272190	2460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.819	0.819
homocysteine	atorvastatin	-100000778	-100002250	778	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.428
ACE	CETP	981253	975995	ENSP00000290866	ENSP00000200676	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.435	0.435
TNF	IL1B	995272	979165	ENSP00000392858	ENSP00000263341	0.000	0.000	0.000	0.000	0.266	0.000	0.000	0.963	0.971
PPARA	cholesterol	979024	-100000304	ENSP00000262735	304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.925	0.925
